full_name,image
Tsuyoshi,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/29/Tsuyoshi.png/revision/latest/scale-to-width-down/135?cb=20210401152801
His Purple Highness,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/23/His_Purple_Highness_Portrait.png/revision/latest/scale-to-width-down/135?cb=20190915113236
Eizo Tanuma,https://static.wikia.nocookie.net/bokunoheroacademia/images/9/9c/Tanuma_Portrait.png/revision/latest/scale-to-width-down/135?cb=20170220212339
Akira Iwako,https://static.wikia.nocookie.net/bokunoheroacademia/images/d/d9/Akira_Iwako_Portrait_2.png/revision/latest?cb=20170904011853
Slidin' Go,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/05/Slidin%27_Go_Portrait.png/revision/latest/scale-to-width-down/135?cb=20220710150108
Mitsuki Bakugo,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/b7/Mitsuki_Bakugo.png/revision/latest/scale-to-width-down/135?cb=20180625014446
Geten,https://static.wikia.nocookie.net/bokunoheroacademia/images/8/86/Geten_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20210703094301
Nagamasa Mora,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/28/Nagamasa_Mora_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200511212859
Himiko Toga,https://static.wikia.nocookie.net/bokunoheroacademia/images/5/51/Himiko_Toga_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180503184820
Pixie-Bob,https://static.wikia.nocookie.net/bokunoheroacademia/images/c/c4/Pixie_Bob_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180503195940
Reiko Yanagi,https://static.wikia.nocookie.net/bokunoheroacademia/images/4/41/Reiko_Yanagi_Portrait.png/revision/latest/scale-to-width-down/135?cb=20181125071031
Giant Villain,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/0f/Giant_villain_anime.png/revision/latest/scale-to-width-down/135?cb=20170701231250
Gantetsu,https://static.wikia.nocookie.net/bokunoheroacademia/images/5/54/Gantetsu_Portrait.png/revision/latest/scale-to-width-down/235?cb=20210612064239
Octo-Lover's Brigade,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/b6/Octo-Lover%27s_Brigade.png/revision/latest/scale-to-width-down/176?cb=20191015090903
Alan Kay,https://static.wikia.nocookie.net/bokunoheroacademia/images/d/d2/Alan_Kay.png/revision/latest/scale-to-width-down/226?cb=20220221200909
Masquerade Attendees,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/25/The_audience_wants_to_fight_Tiger_Bunny.png/revision/latest/scale-to-width-down/135?cb=20201114110106
Bearhead,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/b4/Bearhead_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180627115116
Inasa Yoarashi,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/bf/Inasa_Yoarashi_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180709180406
Midnight,https://static.wikia.nocookie.net/bokunoheroacademia/images/1/1e/Midnight_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200401121928
Teruo Hazukashi,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/78/Teruo_Hazukashi_Portrait_%28Anime%29.png/revision/latest/scale-to-width-down/135?cb=20200328155703
Bombers,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/6b/Normal_Bomber.png/revision/latest/scale-to-width-down/135?cb=20190325131755
Yellow,https://static.wikia.nocookie.net/bokunoheroacademia/images/a/ad/Yellow_Face.png/revision/latest/scale-to-width-down/135?cb=20180922150613
Nobu,https://static.wikia.nocookie.net/bokunoheroacademia/images/d/dd/Nobu_Portrait.png/revision/latest/scale-to-width-down/135?cb=20190326163435
Unnamed Street Thieves Member,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/7a/Street_Thief_1.png/revision/latest?cb=20180815022801
Compass Kid,https://static.wikia.nocookie.net/bokunoheroacademia/images/c/c5/Compass_Kid_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200522201106
Thirteen,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/26/Thirteen_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200401121447
Natsuo Todoroki,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/2d/Natsuo_Todoroki_Portrait_%28Anime%29.png/revision/latest/scale-to-width-down/135?cb=20200405151308
Takuto,https://static.wikia.nocookie.net/bokunoheroacademia/images/5/5b/Takuto_Portrait_%28Anime%29.png/revision/latest/scale-to-width-down/135?cb=20200314175941
Giran,https://static.wikia.nocookie.net/bokunoheroacademia/images/e/ef/Giran_Portrait.png/revision/latest/scale-to-width-down/135?cb=20161207020415
Number 6,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/2c/Scarred_Man_Colored_Manga_Portrait.png/revision/latest/scale-to-width-down/135?cb=20220708203656
Nejire Hado,https://static.wikia.nocookie.net/bokunoheroacademia/images/5/57/Nejire_Hado_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20181226180105
Ryuichi Gojiyama,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/bd/Ryuichi_on_Trigger.png/revision/latest/scale-to-width-down/135?cb=20210410220245
Dragon (Villain),https://static.wikia.nocookie.net/bokunoheroacademia/images/0/03/DragonVillain.png/revision/latest/scale-to-width-down/186?cb=20211214070812
Aorio Kuraishisu,https://static.wikia.nocookie.net/bokunoheroacademia/images/4/48/Aorio_Kuraishisu_on_the_news.png/revision/latest/scale-to-width-down/240?cb=20210619124000
Cow Lady,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/01/Cow_Lady_Portrait.png/revision/latest/scale-to-width-down/135?cb=20190213021020
Mummy (U.S.J.),https://static.wikia.nocookie.net/bokunoheroacademia/images/6/67/MummyUSJ.png/revision/latest/scale-to-width-down/135?cb=20211214071307
Mario Kugutsu,https://static.wikia.nocookie.net/bokunoheroacademia/images/8/84/Mario_Kugutsu_Portrait.png/revision/latest/scale-to-width-down/135?cb=20170220212337
Cementoss,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/32/Cementoss_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200401121847
Skeptic,https://static.wikia.nocookie.net/bokunoheroacademia/images/f/fd/Tomoyasu_Chikazoku.png/revision/latest/scale-to-width-down/135?cb=20190521142332
Abegawa Tenchu Kai Member,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/34/Abegawa_Tenchu_Kai_3.png/revision/latest/scale-to-width-down/135?cb=20180717152215
Monika Kaniyashiki,https://static.wikia.nocookie.net/bokunoheroacademia/images/9/9c/Monika_Kaniyashiki_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200725081635
Ragdoll,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/b0/Ragdoll_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200116230112
Berserker,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/0f/Berseker.png/revision/latest/scale-to-width-down/135?cb=20211214070631
Death Arms,https://static.wikia.nocookie.net/bokunoheroacademia/images/5/53/Death_Arms_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200321203846
Snatch,https://static.wikia.nocookie.net/bokunoheroacademia/images/5/53/Sajin_Higawara_Portrait_%28Anime%29.png/revision/latest/scale-to-width-down/135?cb=20200329131425
Starservant,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/30/Starservant_Portrait.png/revision/latest/scale-to-width-down/135?cb=20190930164645
Ikajiro Takobe,https://static.wikia.nocookie.net/bokunoheroacademia/images/e/e4/Octoid.png/revision/latest/scale-to-width-down/135?cb=20190407204822
Varanus,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/2e/Varanus.png/revision/latest/scale-to-width-down/231?cb=20211214072401
Re-Destro,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/65/Re-Destro_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20210703093037
Yokumiru Mera,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/3c/Yokumiru_Mera_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200405164459
Crimson Riot,https://static.wikia.nocookie.net/bokunoheroacademia/images/5/5e/Crimson_Riot_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180627191537
Muscle Man,https://static.wikia.nocookie.net/bokunoheroacademia/images/5/5a/Muscle_Man.png/revision/latest/scale-to-width-down/135?cb=20210525034851
Yoroi Musha,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/2a/Yoroi_Musha_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200328155801
Camie Utsushimi,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/b5/Camie_Utsushimi_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180709180515
Overhaul,https://static.wikia.nocookie.net/bokunoheroacademia/images/d/d9/Overhaul_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200519170230
Pop☆Step,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/7e/Pop%E2%98%86Step_Colored_Manga_Portrait.png/revision/latest/scale-to-width-down/135?cb=20220624095953
Ochaco Uraraka,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/78/Ochaco_Uraraka_Portrait.png/revision/latest/scale-to-width-down/135?cb=20160619044306
Jurota Shishida,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/35/Jurota_Shishida_Portrait.png/revision/latest/scale-to-width-down/135?cb=20181125071459
Mr. Compress,https://static.wikia.nocookie.net/bokunoheroacademia/images/a/ad/Compress_Colored_Manga_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200519230004
Manual,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/3b/Manual_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200321204029
Gang Orca,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/72/Gang_Orca_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200321211958
Ectoplasm,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/7c/Ectoplasm_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200401122044
Tetsutetsu Tetsutetsu,https://static.wikia.nocookie.net/bokunoheroacademia/images/8/83/Tetsutetsu_Tetsutetsu_Portrait.png/revision/latest/scale-to-width-down/135?cb=20181125070020
Koji Koda,https://static.wikia.nocookie.net/bokunoheroacademia/images/5/5e/Koji_Koda_Portrait.png/revision/latest/scale-to-width-down/135?cb=20160619044919
Kinoko Komori,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/29/Kinoko_Komori_Portrait.png/revision/latest/scale-to-width-down/135?cb=20181125071520
Makoto Tsukauchi,https://static.wikia.nocookie.net/bokunoheroacademia/images/4/41/Makoto_Tsukauchi_Portrait.png/revision/latest/scale-to-width-down/135?cb=20210103073631
Innsmouth,https://static.wikia.nocookie.net/bokunoheroacademia/images/a/af/Innsmouth_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200116231811
Jailbreaker,https://static.wikia.nocookie.net/bokunoheroacademia/images/c/c1/Muscular%27s_damaged_eye_from_his_fight_with_Izuku.png/revision/latest/scale-to-width-down/136?cb=20210411234440
Ichimoku Samazu,https://static.wikia.nocookie.net/bokunoheroacademia/images/e/e5/Ichimoku_Samazu_Portrait.png/revision/latest/scale-to-width-down/135?cb=20170220214050
En,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/3b/En.png/revision/latest/scale-to-width-down/140?cb=20210314190229
Tsubasa,https://static.wikia.nocookie.net/bokunoheroacademia/images/4/4b/Tsubasa_Manga.png/revision/latest/scale-to-width-down/164?cb=20190512123528
Unnamed Street Thieves Member,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/74/Street_Thief_2.png/revision/latest?cb=20180815022826
Hina,https://static.wikia.nocookie.net/bokunoheroacademia/images/8/83/Hina.png/revision/latest/scale-to-width-down/145?cb=20190807172551
Soji,https://static.wikia.nocookie.net/bokunoheroacademia/images/f/f9/Souji_Portrait.png/revision/latest/scale-to-width-down/135?cb=20170808000238
Snipe,https://static.wikia.nocookie.net/bokunoheroacademia/images/9/93/Snipe_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200401121956
Shikkui Makabe,https://static.wikia.nocookie.net/bokunoheroacademia/images/4/49/Shikkui_Makabe_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200511212141
Teruo Unagisawa,https://static.wikia.nocookie.net/bokunoheroacademia/images/f/f2/Teruo_Unagisawa_Portrait.png/revision/latest/scale-to-width-down/135?cb=20170220212339
The Mother of Quirks,https://static.wikia.nocookie.net/bokunoheroacademia/images/8/8f/The_Mother_of_Quirks.png/revision/latest/scale-to-width-down/240?cb=20210904140838
Bubble Girl,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/2d/Bubble_Girl_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200321204003
Kido,https://static.wikia.nocookie.net/bokunoheroacademia/images/a/a8/Kido_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200526113305
Rody Soul,https://static.wikia.nocookie.net/bokunoheroacademia/images/e/e2/Rody_Soul_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20210806004334
Muscular,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/75/Muscular_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200405170125
???,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/60/Team_Idaten_Member_4.png/revision/latest/scale-to-width-down/135?cb=20200501140501
Toxic Chainsaw,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/27/Toxic_Chainsaw_Portrait.png/revision/latest/scale-to-width-down/136?cb=20180628211649
Robber Villain,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/30/Robber_Villain.png/revision/latest/scale-to-width-down/135?cb=20191101102629
Invisible Wall,https://static.wikia.nocookie.net/bokunoheroacademia/images/c/c3/Invisible_Wall.png/revision/latest/scale-to-width-down/240?cb=20210523115535
President,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/2a/Public_Safety_Commission_President_%28Anime%29.png/revision/latest/scale-to-width-down/240?cb=20200328155626
Tiger,https://static.wikia.nocookie.net/bokunoheroacademia/images/d/da/Tiger_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180503194905
Blue,https://static.wikia.nocookie.net/bokunoheroacademia/images/1/12/Team_Reservoir_Dogs_Anime_3.png/revision/latest/scale-to-width-down/135?cb=20200308221036
Magne,https://static.wikia.nocookie.net/bokunoheroacademia/images/f/f1/Kenji_Hikishi_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200116231858
Melissa Shield,https://static.wikia.nocookie.net/bokunoheroacademia/images/5/54/Melissa_Sheild_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200512115032
Flect Turn,https://static.wikia.nocookie.net/bokunoheroacademia/images/e/ea/Flect_Turn_Portrait.png/revision/latest/scale-to-width-down/135?cb=20210720210634
Robot,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/ba/Robot_portrait.png/revision/latest/scale-to-width-down/135?cb=20210408190321
Martial Hair,https://static.wikia.nocookie.net/bokunoheroacademia/images/d/de/Martial_Hair.png/revision/latest/scale-to-width-down/195?cb=20210524173332
Ending,https://static.wikia.nocookie.net/bokunoheroacademia/images/4/48/Ending_Portrait.png/revision/latest/scale-to-width-down/135?cb=20191118191540
Hime,https://static.wikia.nocookie.net/bokunoheroacademia/images/8/8f/Hime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20210315194857
Yosetsu Awase,https://static.wikia.nocookie.net/bokunoheroacademia/images/e/e6/Yosetsu_Awase_Portrait.png/revision/latest/scale-to-width-down/135?cb=20181125070427
Recovery Girl,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/68/Recovery_Girl_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200401120905
Saito,https://static.wikia.nocookie.net/bokunoheroacademia/images/e/ea/Saito_Anime.png/revision/latest/scale-to-width-down/135?cb=20210828100625
Selkie,https://static.wikia.nocookie.net/bokunoheroacademia/images/4/44/Selkie_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200321204204
Volcano,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/67/Maguma_Iwata_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180627193407
Hikage,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/7b/Hikage_Shinomori_Portrait.png/revision/latest/scale-to-width-down/135?cb=20210315191831
Emperor Yotsuura,https://static.wikia.nocookie.net/bokunoheroacademia/images/5/53/Yootsura.png/revision/latest/scale-to-width-down/135?cb=20180717152145
Unknown,https://static.wikia.nocookie.net/bokunoheroacademia/images/1/14/One_For_All_Third_User_Portrait.png/revision/latest/scale-to-width-down/135?cb=20220317184546
Sameko,https://static.wikia.nocookie.net/bokunoheroacademia/images/a/a0/Sameko.png/revision/latest/scale-to-width-down/135?cb=20210210124438
Innsmouth's Sister,https://static.wikia.nocookie.net/bokunoheroacademia/images/c/ca/Unnamed_Crewman_3.png/revision/latest/scale-to-width-down/135?cb=20180722222820
Itejiro Toteki,https://static.wikia.nocookie.net/bokunoheroacademia/images/d/d5/Itejiro_Toteki_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200511212347
Monster Cat,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/0b/Merged_Monster_Cat.png/revision/latest/scale-to-width-down/135?cb=20190930084143
Gang Orca's Sidekicks,https://static.wikia.nocookie.net/bokunoheroacademia/images/f/fc/Gang_Orca%27s_Sidekicks.png/revision/latest/scale-to-width-down/181?cb=20180901132845
Neito Monoma,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/6f/Neito_Monoma_Portrait.png/revision/latest/scale-to-width-down/135?cb=20181125065627
Sidero,https://static.wikia.nocookie.net/bokunoheroacademia/images/c/cf/Sidero_Portrait.png/revision/latest/scale-to-width-down/135?cb=20210720212247
Lady Nagant,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/6a/Kaina_Tsutsumi_Colored_Portrait.png/revision/latest/scale-to-width-down/135?cb=20211001235603
Boss,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/76/Shie_Hassaikai_Boss_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200520180301
Nomu (U.S.J.),https://static.wikia.nocookie.net/bokunoheroacademia/images/c/c5/USJ_Nomu_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200512115318
???,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/22/Team_Idaten_Member_1.png/revision/latest/scale-to-width-down/135?cb=20200501140447
Kameko,https://static.wikia.nocookie.net/bokunoheroacademia/images/a/a0/Kameko.png/revision/latest/scale-to-width-down/135?cb=20210210124519
Stendhal,https://static.wikia.nocookie.net/bokunoheroacademia/images/9/9c/Stendhal_Colored_Manga_Portrait.png/revision/latest/scale-to-width-down/135?cb=20220708203811
Nirengeki Shoda,https://static.wikia.nocookie.net/bokunoheroacademia/images/a/a9/Nirengeki_Shoda_Portrait.png/revision/latest/scale-to-width-down/135?cb=20181125070843
Minotaurus,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/ba/Minotaurus_2.png/revision/latest/scale-to-width-down/135?cb=20210527080103
Mako,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/38/Mako_%28Anime%29.png/revision/latest/scale-to-width-down/240?cb=20210911224809
Himiko Toga,https://static.wikia.nocookie.net/bokunoheroacademia/images/e/e4/Himiko_Toga_Colored_Manga_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200519230007
Moonfish,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/b8/Moonfish_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200405170010
Near High-Ends,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/7a/Near_High-Ends.png/revision/latest/scale-to-width-down/238?cb=20200627151827
Bee☆Pop,https://static.wikia.nocookie.net/bokunoheroacademia/images/e/ec/Bee%E2%98%86Pop_Colored_Manga_Portrait.png/revision/latest/scale-to-width-down/135?cb=20220708203736
Takeshita,https://static.wikia.nocookie.net/bokunoheroacademia/images/9/91/Takeshita_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200314143854
Swordkil,https://static.wikia.nocookie.net/bokunoheroacademia/images/8/8c/Swordkil.png/revision/latest/scale-to-width-down/135?cb=20190214014535
Hanta Sero,https://static.wikia.nocookie.net/bokunoheroacademia/images/c/ca/Hanta_Sero_Portrait.png/revision/latest/scale-to-width-down/135?cb=20160619045536
Shin Nemoto,https://static.wikia.nocookie.net/bokunoheroacademia/images/1/16/Shin_Nemoto_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200112144701
Hawks,https://static.wikia.nocookie.net/bokunoheroacademia/images/d/d4/Hawks_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200323125121
Giant Palm,https://static.wikia.nocookie.net/bokunoheroacademia/images/4/40/Giant_Palm.png/revision/latest/scale-to-width-down/135?cb=20211214080412
Native,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/b3/Native_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180615010007
Tamashiro,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/69/Tamashiro_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200314180600
Kenji Tsuragamae,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/0c/Kenji_Tsuragamae_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200511214101
Tomie Takami,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/6a/Tomie_Takami_Portrait.png/revision/latest/scale-to-width-down/135?cb=20210315195039
Yashamaru,https://static.wikia.nocookie.net/bokunoheroacademia/images/9/93/Yashamaru.png/revision/latest/scale-to-width-down/176?cb=20211214072006
Eijiro Kirishima,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/04/Eijiro_Kirishima_Portrait.png/revision/latest/scale-to-width-down/135?cb=20160619044805
Backdraft,https://static.wikia.nocookie.net/bokunoheroacademia/images/f/fb/Backdraft_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200321203814
Miyashita,https://static.wikia.nocookie.net/bokunoheroacademia/images/d/d6/Miyashita.png/revision/latest/scale-to-width-down/160?cb=20200311151447
Mina Ashido,https://static.wikia.nocookie.net/bokunoheroacademia/images/f/fd/Mina_Ashido_Portrait.png/revision/latest/scale-to-width-down/135?cb=20160619043731
Edgeshot,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/77/Edgeshot_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180522164023
Destro,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/0d/Chikara_Yotsubashi_Anime.png/revision/latest/scale-to-width-down/155?cb=20200225042207
Soramitsu Tabe,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/03/Soramitsu_Tabe_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200112144717
Bigshot,https://static.wikia.nocookie.net/bokunoheroacademia/images/8/82/Team_Idaten_Member_3.png/revision/latest/scale-to-width-down/135?cb=20200501140435
Mr. Principal,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/2f/Mr._Principal_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200401120805
Hiroshi Tameda,https://static.wikia.nocookie.net/bokunoheroacademia/images/9/96/Hiroshi_Tameda_Portrait_%28Anime%29.png/revision/latest/scale-to-width-down/135?cb=20200405151410
Momo Yaoyorozu,https://static.wikia.nocookie.net/bokunoheroacademia/images/8/8d/Momo_Yaoyorozu_Portrait.png/revision/latest/scale-to-width-down/135?cb=20160619050232
Lariat,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/7a/Daigoro_Banjo_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20210529092120
Takahiro,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/26/Takahiro_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20210806003725
Tomura Shigaraki,https://static.wikia.nocookie.net/bokunoheroacademia/images/9/9b/Tomura_Shigaraki_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20191124213135
Mocha,https://static.wikia.nocookie.net/bokunoheroacademia/images/5/5f/Mocha_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200219184653
Gori,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/2e/Gori_headshot.png/revision/latest/scale-to-width-down/205?cb=20220526012708
Yo Shindo,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/38/Yo_Shindo_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200511211834
Kirihito Kamachi,https://static.wikia.nocookie.net/bokunoheroacademia/images/e/e5/Kirihito_Kamachi_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180713160252
Saiko Intelli,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/75/Saiko_Intelli_headshot.png/revision/latest/scale-to-width-down/135?cb=20180804144519
Denki Kaminari,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/b0/Denki_Kaminari_Portrait.png/revision/latest/scale-to-width-down/135?cb=20160619044711
Curator,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/33/Curator_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180627115129
Knuckleduster,https://static.wikia.nocookie.net/bokunoheroacademia/images/1/1e/Knuckleduster_Colored_Manga_Portrait.png/revision/latest/scale-to-width-down/135?cb=20220624100032
Rikiya Katsukame,https://static.wikia.nocookie.net/bokunoheroacademia/images/a/a5/Rikiya_Katsukame_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200112144651
Yuga Aoyama,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/b9/Yuga_Aoyama_Portrait.png/revision/latest/scale-to-width-down/135?cb=20160619043516
Suicide Bomber,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/04/Suicide_Bomb_Quirk.png/revision/latest/scale-to-width-down/135?cb=20170610050730
Loud Cloud,https://static.wikia.nocookie.net/bokunoheroacademia/images/d/d4/Loud_Cloud_Portrait.png/revision/latest/scale-to-width-down/135?cb=20190915114024
Godzillo,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/25/Godzillo_Portrait.png/revision/latest?cb=20180713152313
Garvey,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/3a/People_running_away_from_Garvey.png/revision/latest/scale-to-width-down/155?cb=20191011200706
Wash,https://static.wikia.nocookie.net/bokunoheroacademia/images/8/83/Wash_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200328155733
Twice,https://static.wikia.nocookie.net/bokunoheroacademia/images/8/83/Twice_Colored_Manga_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200519230001
Briareos,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/00/Briareos.png/revision/latest/scale-to-width-down/158?cb=20210316062141
Toru Hagakure,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/be/Toru_Hagakure_Portrait.png/revision/latest/scale-to-width-down/135?cb=20160619045903
Fourth Kind,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/66/Fourth_Kind_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200321203925
Chikuchi Togeike,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/bf/Chikuchi_Togeike_Portrait_Anime.png/revision/latest/scale-to-width-down/135?cb=20210323222521
Izuku Midoriya,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/25/Izuku_Midoriya_Portrait.png/revision/latest/scale-to-width-down/135?cb=20160619050117
Green,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/7b/Team_Reservoir_Dogs_Anime_2.png/revision/latest/scale-to-width-down/135?cb=20200308220807
